sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
item_placement_9912__A:bandit5__s1.json.gz,item_placement_9912.mps.gz,A:bandit5,1,True,0.0,1.1102230246251565e-16,9.999999861162734e-09,18.02794801300005,18.02794801300005,0.0,0
item_placement_9912__A:bandit__s0.json.gz,item_placement_9912.mps.gz,A:bandit,0,True,1.0408340855860843e-17,1.1102230246251565e-15,3.3306690738754696e-16,11.829709189999981,11.829709189999981,0.0,0
item_placement_9912__A:bandit__s1.json.gz,item_placement_9912.mps.gz,A:bandit,1,True,0.0,1.8353903641354918e-07,1.1102230246251565e-16,14.71428490600005,14.71428490600005,0.0,0
item_placement_9912__A:default__s0.json.gz,item_placement_9912.mps.gz,A:default,0,True,0.0,0.0,1.1102230246251565e-16,26.469769090000042,26.469769090000042,0.0,0
item_placement_9912__A:default__s1.json.gz,item_placement_9912.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,27.729897733000023,27.729897733000023,0.0,0
item_placement_9912__A:diagbandit__s0.json.gz,item_placement_9912.mps.gz,A:diagbandit,0,True,0.0,0.0,1.1102230246251565e-16,15.870420020000067,15.870420020000067,0.0,0
item_placement_9912__A:diagbandit__s1.json.gz,item_placement_9912.mps.gz,A:diagbandit,1,True,2.6645352591003757e-15,2.6645352591003757e-15,2.999999984803353e-08,16.23859697699997,16.23859697699997,0.0,0
item_placement_9912__C:HEU__s0.json.gz,item_placement_9912.mps.gz,C:HEU,0,True,0.0,0.0,1.1102230246251565e-16,21.045046126999885,21.045046126999885,0.0,0
item_placement_9912__C:HEU__s1.json.gz,item_placement_9912.mps.gz,C:HEU,1,True,0.0,7.057668460763722e-08,1.1102230246251565e-16,18.702859890000045,18.70285989000005,1.8995563778457475e-16,0
item_placement_9912__C:INF__s0.json.gz,item_placement_9912.mps.gz,C:INF,0,True,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,20.749829650000006,20.74982965000001,1.7121652267639217e-16,0
item_placement_9912__C:INF__s1.json.gz,item_placement_9912.mps.gz,C:INF,1,True,9.109253180009916e-16,9.109253180009916e-16,4.440892098500626e-16,24.70336239999996,24.70336239999996,0.0,0
item_placement_9912__C:NOC__s0.json.gz,item_placement_9912.mps.gz,C:NOC,0,True,0.0,0.0,2.220446049250313e-16,20.01025490000001,20.010254900000007,1.7754464880907138e-16,0
item_placement_9912__C:NOC__s1.json.gz,item_placement_9912.mps.gz,C:NOC,1,True,1.1721191189389665e-15,1.1721191189389665e-15,2.220446049250313e-16,18.682908505999986,18.68290850599999,1.9015849045450026e-16,0
item_placement_9912__C:PSC__s0.json.gz,item_placement_9912.mps.gz,C:PSC,0,True,1.3877787807814457e-17,0.0,2.220446049250313e-16,23.627182636999994,23.627182636999994,0.0,0
item_placement_9912__C:PSC__s1.json.gz,item_placement_9912.mps.gz,C:PSC,1,True,1.7858736066571862e-15,3.885780586188048e-15,2.220446049250313e-16,21.046798139999982,21.04679813999998,1.6880067244283005e-16,0
item_placement_9913__A:bandit5__s0.json.gz,item_placement_9913.mps.gz,A:bandit5,0,True,6.656524149486031e-17,2.2357036835622394e-16,1.666666667871075e-08,24.315316120999974,24.31531612099997,1.4611011681366515e-16,0
item_placement_9913__A:bandit5__s1.json.gz,item_placement_9913.mps.gz,A:bandit5,1,True,0.0,0.0,0.0,24.100613403000033,24.100613403000033,0.0,0
item_placement_9913__A:bandit__s0.json.gz,item_placement_9913.mps.gz,A:bandit,0,True,0.0,2.8992786760273503e-07,2.220446049250313e-16,23.742284399000052,23.742284399000056,1.4963655641114841e-16,0
item_placement_9913__A:bandit__s1.json.gz,item_placement_9913.mps.gz,A:bandit,1,True,0.0,0.0,1.1102230246251565e-16,27.032766460999873,27.032766460999873,0.0,0
item_placement_9913__A:default__s0.json.gz,item_placement_9913.mps.gz,A:default,0,True,0.0,0.0,1.1102230246251565e-16,34.350019719000024,34.35001971900002,2.0685366167841757e-16,0
item_placement_9913__A:default__s1.json.gz,item_placement_9913.mps.gz,A:default,1,True,0.0,0.0,3.3306690738754696e-16,27.03807206099986,27.03807206099986,0.0,0
item_placement_9913__A:diagbandit__s0.json.gz,item_placement_9913.mps.gz,A:diagbandit,0,True,0.0,0.0,0.0,24.386251330999944,24.386251330999947,1.456851088172076e-16,0
item_placement_9913__A:diagbandit__s1.json.gz,item_placement_9913.mps.gz,A:diagbandit,1,True,6.661338147750939e-16,3.219646771412954e-15,9.999999946164184e-09,25.218643861000025,25.218643861000025,0.0,0
item_placement_9913__C:HEU__s0.json.gz,item_placement_9913.mps.gz,C:HEU,0,True,0.0,1.1102230246251565e-16,9.999998116690112e-07,25.570738318000146,25.570738318000146,0.0,0
item_placement_9913__C:HEU__s1.json.gz,item_placement_9913.mps.gz,C:HEU,1,True,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,25.177480745000025,25.177480745000025,0.0,0
item_placement_9913__C:INF__s0.json.gz,item_placement_9913.mps.gz,C:INF,0,True,0.0,7.771561172376096e-16,2.220446049250313e-16,30.641006805000046,30.641006805000046,0.0,0
item_placement_9913__C:INF__s1.json.gz,item_placement_9913.mps.gz,C:INF,1,True,0.0,0.0,4.440892098500626e-16,33.32697863400006,33.32697863400007,2.1320346604573597e-16,0
item_placement_9913__C:NOC__s0.json.gz,item_placement_9913.mps.gz,C:NOC,0,True,3.469446951953614e-17,1.5708219501687608e-15,2.220446049250313e-16,27.690022577000107,27.690022577000107,0.0,0
item_placement_9913__C:NOC__s1.json.gz,item_placement_9913.mps.gz,C:NOC,1,True,0.0,0.0,2.220446049250313e-16,30.628921520000024,30.62892152000002,1.1599212451801987e-16,0
item_placement_9913__C:PSC__s0.json.gz,item_placement_9913.mps.gz,C:PSC,0,True,0.0,0.0,2.220446049250313e-16,29.15435465800015,29.154354658000152,1.2185876588510294e-16,0
item_placement_9913__C:PSC__s1.json.gz,item_placement_9913.mps.gz,C:PSC,1,True,0.0,0.0,3.3306690738754696e-16,27.836732271999953,27.836732271999956,1.2762682214586148e-16,0
item_placement_9914__A:bandit5__s0.json.gz,item_placement_9914.mps.gz,A:bandit5,0,True,9.267935152657003e-08,9.267935152657003e-08,5.0335638990262055e-09,18.297091409999986,18.297091409999986,0.0,0
item_placement_9914__A:bandit5__s1.json.gz,item_placement_9914.mps.gz,A:bandit5,1,True,0.0,1.1102230246251565e-16,3.3306690738754696e-16,20.554020509999997,20.55402051,1.728476274056467e-16,0
item_placement_9914__A:bandit__s0.json.gz,item_placement_9914.mps.gz,A:bandit,0,True,0.0,0.0,2.220446049250313e-16,20.996922659999967,20.996922659999967,0.0,0
item_placement_9914__A:bandit__s1.json.gz,item_placement_9914.mps.gz,A:bandit,1,True,0.0,0.0,2.220446049250313e-16,21.029670829999976,21.029670829999972,1.689381496990605e-16,0
item_placement_9914__A:default__s0.json.gz,item_placement_9914.mps.gz,A:default,0,True,0.0,0.0,2.220446049250313e-16,23.248928859999968,23.24892885999997,1.528119295385252e-16,0
item_placement_9914__A:default__s1.json.gz,item_placement_9914.mps.gz,A:default,1,True,1.3322676295501878e-15,1.3322676295501878e-15,1.1102230246251565e-16,22.73389452000003,22.733894520000035,1.5627387008745984e-16,0
item_placement_9914__A:diagbandit__s0.json.gz,item_placement_9914.mps.gz,A:diagbandit,0,True,0.0,0.0,4.440892098500626e-16,19.839821320000073,19.83982132000007,1.7906984248991656e-16,0
item_placement_9914__A:diagbandit__s1.json.gz,item_placement_9914.mps.gz,A:diagbandit,1,True,0.0,0.0,2.220446049250313e-16,19.850873969999995,19.85087396999999,1.7897013925782847e-16,0
item_placement_9914__C:HEU__s0.json.gz,item_placement_9914.mps.gz,C:HEU,0,True,0.0,3.6978035855561586e-08,2.220446049250313e-16,21.345454849999943,21.345454849999946,1.6643888377016758e-16,0
item_placement_9914__C:HEU__s1.json.gz,item_placement_9914.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,21.294929769999975,21.294929769999975,0.0,0
item_placement_9914__C:INF__s0.json.gz,item_placement_9914.mps.gz,C:INF,0,True,0.0,0.0,5.551115123125783e-16,24.027767599999986,24.02776759999999,1.478586666037382e-16,0
item_placement_9914__C:INF__s1.json.gz,item_placement_9914.mps.gz,C:INF,1,True,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-16,22.75468763000001,22.754687630000006,1.5613106787352984e-16,0
item_placement_9914__C:NOC__s0.json.gz,item_placement_9914.mps.gz,C:NOC,0,True,0.0,0.0,2.220446049250313e-16,22.25401621000008,22.25401621000008,0.0,0
item_placement_9914__C:NOC__s1.json.gz,item_placement_9914.mps.gz,C:NOC,1,True,0.0,4.440892098500626e-16,5.551115123125783e-16,23.783646359999988,23.78364635999999,1.4937632459821447e-16,0
item_placement_9914__C:PSC__s0.json.gz,item_placement_9914.mps.gz,C:PSC,0,True,2.220446049250313e-16,1.2212453270876722e-15,2.220446049250313e-16,26.18560275999992,26.18560275999992,0.0,0
item_placement_9914__C:PSC__s1.json.gz,item_placement_9914.mps.gz,C:PSC,1,True,0.0,0.0,1.1102230246251565e-16,20.976549509999955,20.976549509999952,1.6936597113394886e-16,0
item_placement_9915__A:bandit5__s0.json.gz,item_placement_9915.mps.gz,A:bandit5,0,True,0.0,2.220446049250313e-16,3.3306690738754696e-16,36.35786697000003,36.35786697000003,0.0,0
item_placement_9915__A:bandit5__s1.json.gz,item_placement_9915.mps.gz,A:bandit5,1,True,0.0,0.0,0.0,36.885021274,36.885021274,0.0,0
item_placement_9915__A:bandit__s0.json.gz,item_placement_9915.mps.gz,A:bandit,0,True,0.0,0.0,9.999999009968619e-07,36.61672344400008,36.61672344400008,0.0,0
item_placement_9915__A:bandit__s1.json.gz,item_placement_9915.mps.gz,A:bandit,1,True,0.0,0.0,2.220446049250313e-16,41.318860354000016,41.31886035400001,1.7196571485092128e-16,0
item_placement_9915__A:default__s0.json.gz,item_placement_9915.mps.gz,A:default,0,True,6.938893903907228e-18,0.0,2.220446049250313e-16,45.3381855939999,45.338185593999896,1.5672059356829097e-16,0
item_placement_9915__A:default__s1.json.gz,item_placement_9915.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,45.180817953999934,45.180817953999934,0.0,0
item_placement_9915__A:diagbandit__s0.json.gz,item_placement_9915.mps.gz,A:diagbandit,0,True,0.0,0.0,1.3333333465093133e-08,37.002436639999985,37.002436639999985,0.0,0
item_placement_9915__A:diagbandit__s1.json.gz,item_placement_9915.mps.gz,A:diagbandit,1,True,8.881784197001252e-16,8.881784197001252e-16,5.551115123125783e-16,40.658791415999985,40.658791415999985,0.0,0
item_placement_9915__C:HEU__s0.json.gz,item_placement_9915.mps.gz,C:HEU,0,True,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,34.5254084200001,34.5254084200001,0.0,0
item_placement_9915__C:HEU__s1.json.gz,item_placement_9915.mps.gz,C:HEU,1,True,0.0,0.0,3.333333602195676e-09,36.13958975999992,36.13958975999992,0.0,0
item_placement_9915__C:INF__s0.json.gz,item_placement_9915.mps.gz,C:INF,0,True,0.0,0.0,2.220446049250313e-16,45.72612871399995,45.72612871399995,0.0,0
item_placement_9915__C:INF__s1.json.gz,item_placement_9915.mps.gz,C:INF,1,True,0.0,0.0,2.220446049250313e-16,50.12143628400005,50.12143628400004,1.4176424070012582e-16,0
item_placement_9915__C:NOC__s0.json.gz,item_placement_9915.mps.gz,C:NOC,0,True,0.0,0.0,2.220446049250313e-16,41.06958928999992,41.069589289999925,1.7300945737314956e-16,0
item_placement_9915__C:NOC__s1.json.gz,item_placement_9915.mps.gz,C:NOC,1,True,2.220446049250313e-16,1.0377248026461558e-15,2.220446049250313e-16,42.12608712000002,42.126087120000015,1.6867048053526885e-16,0
item_placement_9915__C:PSC__s0.json.gz,item_placement_9915.mps.gz,C:PSC,0,True,1.021405182655144e-14,1.021405182655144e-14,3.3306690738754696e-16,37.63714071399998,37.63714071399998,0.0,0
item_placement_9915__C:PSC__s1.json.gz,item_placement_9915.mps.gz,C:PSC,1,True,0.0,1.1102230246251565e-16,2.220446049250313e-16,41.59024970399998,41.59024970399998,0.0,0
item_placement_9916__A:bandit5__s0.json.gz,item_placement_9916.mps.gz,A:bandit5,0,True,0.0,0.0,6.666666566013113e-09,28.733242548000042,28.733242548000042,0.0,0
item_placement_9916__A:bandit5__s1.json.gz,item_placement_9916.mps.gz,A:bandit5,1,True,2.220446049250313e-16,2.9976021664879227e-15,3.3306690738754696e-16,27.44581108799998,27.445811087999985,1.294446597846707e-16,0
item_placement_9916__A:bandit__s0.json.gz,item_placement_9916.mps.gz,A:bandit,0,True,0.0,0.0,1.1102230246251565e-16,29.937449203000064,29.937449203000064,0.0,0
item_placement_9916__A:bandit__s1.json.gz,item_placement_9916.mps.gz,A:bandit,1,True,0.0,2.220446049250313e-16,1.3877787807814457e-17,27.881599275000053,27.881599275000056,1.2742144536830892e-16,0
item_placement_9916__A:default__s0.json.gz,item_placement_9916.mps.gz,A:default,0,True,6.661338147750939e-16,9.992007221626409e-16,2.220446049250313e-16,32.28603776800004,32.28603776800004,0.0,0
item_placement_9916__A:default__s1.json.gz,item_placement_9916.mps.gz,A:default,1,True,0.0,0.0,4.440892098500626e-16,33.25265581006714,33.25265581006714,0.0,0
item_placement_9916__A:diagbandit__s0.json.gz,item_placement_9916.mps.gz,A:diagbandit,0,True,6.661338147750939e-16,9.992007221626409e-16,2.220446049250313e-16,32.28603776800004,32.28603776800004,0.0,0
item_placement_9916__A:diagbandit__s1.json.gz,item_placement_9916.mps.gz,A:diagbandit,1,True,1.1102230246251565e-15,1.1102230246251565e-15,2.220446049250313e-16,27.577891007999927,27.577891007999927,0.0,0
item_placement_9916__C:HEU__s0.json.gz,item_placement_9916.mps.gz,C:HEU,0,True,0.0,0.0,3.3306690738754696e-16,28.613851203000035,28.61385120300004,1.2416062604072025e-16,0
item_placement_9916__C:HEU__s1.json.gz,item_placement_9916.mps.gz,C:HEU,1,True,0.0,0.0,0.0,30.380262713000036,30.380262713000036,0.0,0
item_placement_9916__C:INF__s0.json.gz,item_placement_9916.mps.gz,C:INF,0,True,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16,33.963314562999926,33.963314562999926,0.0,0
item_placement_9916__C:INF__s1.json.gz,item_placement_9916.mps.gz,C:INF,1,True,0.0,0.0,2.220446049250313e-16,30.19611236300007,30.19611236300007,0.0,0
item_placement_9916__C:NOC__s0.json.gz,item_placement_9916.mps.gz,C:NOC,0,True,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16,32.478781162999994,32.478781163,2.1877136712554787e-16,0
item_placement_9916__C:NOC__s1.json.gz,item_placement_9916.mps.gz,C:NOC,1,True,0.0,0.0,2.220446049250313e-16,30.44746170300005,30.44746170300005,0.0,0
item_placement_9916__C:PSC__s0.json.gz,item_placement_9916.mps.gz,C:PSC,0,True,9.103828801926284e-15,9.103828801926284e-15,5.551115123125783e-16,33.74397352799987,33.74397352799987,0.0,0
item_placement_9916__C:PSC__s1.json.gz,item_placement_9916.mps.gz,C:PSC,1,True,0.0,0.0,2.220446049250313e-16,29.547663552999957,29.547663552999957,0.0,0
item_placement_9917__A:bandit5__s0.json.gz,item_placement_9917.mps.gz,A:bandit5,0,True,0.0,5.7042199630430446e-08,2.220446049250313e-16,22.778393260000055,22.77839326000006,1.5596858120099432e-16,0
item_placement_9917__A:bandit5__s1.json.gz,item_placement_9917.mps.gz,A:bandit5,1,True,0.0,0.0,3.333333387089965e-09,21.215119529999967,21.215119529999967,0.0,0
item_placement_9917__A:bandit__s0.json.gz,item_placement_9917.mps.gz,A:bandit,0,True,1.4828298344760071e-07,1.4828298344760071e-07,9.395749289708988e-09,19.940741820000017,19.940741820000017,0.0,0
item_placement_9917__A:bandit__s1.json.gz,item_placement_9917.mps.gz,A:bandit,1,True,7.85762288711442e-17,4.714573732268652e-16,2.220446049250313e-16,23.971914317000017,23.971914317000014,1.4820316941818221e-16,0
item_placement_9917__A:default__s0.json.gz,item_placement_9917.mps.gz,A:default,0,True,0.0,1.4432899320127035e-15,1.1102230246251565e-16,23.77334333699999,23.77334333699999,0.0,0
item_placement_9917__A:default__s1.json.gz,item_placement_9917.mps.gz,A:default,1,True,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,27.334386609999996,27.334386609999996,0.0,0
item_placement_9917__A:diagbandit__s0.json.gz,item_placement_9917.mps.gz,A:diagbandit,0,True,1.1102230246251565e-15,1.1102230246251565e-15,2.220446049250313e-16,24.92469905699997,24.92469905699997,0.0,0
item_placement_9917__A:diagbandit__s1.json.gz,item_placement_9917.mps.gz,A:diagbandit,1,True,6.661338147750939e-16,6.661338147750939e-16,9.999998920040554e-07,21.453167200000056,21.453167200000056,0.0,0
item_placement_9917__C:HEU__s0.json.gz,item_placement_9917.mps.gz,C:HEU,0,True,0.0,0.0,2.220446049250313e-16,23.829252057000033,23.829252057000033,0.0,0
item_placement_9917__C:HEU__s1.json.gz,item_placement_9917.mps.gz,C:HEU,1,True,0.0,8.193250589094703e-08,2.220446049250313e-16,24.442902887000056,24.442902887000056,0.0,0
item_placement_9917__C:INF__s0.json.gz,item_placement_9917.mps.gz,C:INF,0,True,4.163336342344337e-17,0.0,3.3306690738754696e-16,28.27727972699998,28.27727972699998,0.0,0
item_placement_9917__C:INF__s1.json.gz,item_placement_9917.mps.gz,C:INF,1,True,0.0,0.0,2.220446049250313e-16,33.89935037699993,33.89935037699992,2.0960364368580652e-16,0
item_placement_9917__C:NOC__s0.json.gz,item_placement_9917.mps.gz,C:NOC,0,True,0.0,0.0,4.440892098500626e-16,29.390242859999976,29.390242859999972,1.2088071866992746e-16,0
